h3Index,lat,lon,parent_data_points
82bc5ffffffffff,-30.660356,22.748174,0.0
82bc6ffffffffff,-34.940243,20.336786,0.0
82bc77fffffffff,-34.577425,26.369254,0.0
82bc8ffffffffff,-26.4613,34.035483,71545.0
82bcc7fffffffff,-27.251987,28.211349,5149.0
82bccffffffffff,-26.089551,25.07574,2715.0
82bcd7fffffffff,-25.419819,30.886371,131.0
82bcdffffffffff,-24.299417,27.75789,0.0
82bce7fffffffff,-30.129665,28.677325,25.0
82bceffffffffff,-29.002476,25.494793,0.0
82bcf7fffffffff,-28.334325,31.384104,0.0
82be0ffffffffff,-34.040605,150.428577,231304.0
82be1ffffffffff,-31.540467,152.653594,13.0
82be47fffffffff,-35.949589,144.311135,48.0
82be4ffffffffff,-35.302548,140.655362,0.0
82be57fffffffff,-33.582787,146.7323,0.0
82be5ffffffffff,-33.023578,143.121985,0.0
82be67fffffffff,-38.871442,145.595505,118015.0
82be6ffffffffff,-38.238309,141.772731,8.0
82be77fffffffff,-36.491042,148.076729,285.0
82be8ffffffffff,-26.208828,153.298557,36183.0
82bec7fffffffff,-28.284942,147.737346,0.0
82becffffffffff,-27.795955,144.319956,0.0
82bed7fffffffff,-25.863524,149.885769,0.0
82bedffffffffff,-25.442944,146.524335,0.0
82bee7fffffffff,-31.157049,149.036114,52.0
82beeffffffffff,-30.678091,145.482931,0.0
82bef7fffffffff,-28.692357,151.22399,83.0
82bf4ffffffffff,-41.769598,146.98555,3817.0
82c21ffffffffff,-37.278158,-56.569872,0.0
82c22ffffffffff,-37.668908,-59.531136,0.0
82c2c7fffffffff,-33.362101,-57.36587,0.0
82c2cffffffffff,-31.303002,-59.245948,0.0
82c2d7fffffffff,-33.310274,-54.304797,0.0
82c2dffffffffff,-31.268403,-56.247224,0.0
82c2e7fffffffff,-35.345887,-58.482054,465038.0
82c2effffffffff,-33.74825,-60.296013,0.0
82c2f7fffffffff,-35.349059,-55.437845,161.0
82c30ffffffffff,-40.930949,-62.579504,0.0
82c327fffffffff,-44.444272,-65.551109,0.0
82c32ffffffffff,-41.829665,-65.318863,0.0
82c347fffffffff,-36.865629,-64.416529,0.0
82c34ffffffffff,-34.488572,-63.253548,0.0
82c357fffffffff,-38.448591,-62.509638,0.0
82c35ffffffffff,-36.132857,-61.383506,0.0
82c367fffffffff,-37.533102,-67.572167,0.0
82c36ffffffffff,-35.171739,-66.33523,0.0
82c377fffffffff,-39.276763,-65.109754,0.0
82c987fffffffff,-35.441003,116.816036,0.0
82c997fffffffff,-32.987265,116.987775,3088.0
82c9b7fffffffff,-34.407196,119.771201,0.0
82ce17fffffffff,-44.296958,-74.862284,0.0
82ce37fffffffff,-47.068512,-75.705824,0.0
82ce87fffffffff,-40.853706,-70.903327,0.0
82ce8ffffffffff,-38.913829,-73.433632,0.0
82ce97fffffffff,-40.082781,-67.904999,0.0
82ce9ffffffffff,-38.244174,-70.40836,0.0
82cea7fffffffff,-43.528881,-71.453464,0.0
82ceaffffffffff,-41.574733,-74.10944,0.0
82ceb7fffffffff,-42.700695,-68.273898,0.0
82cf17fffffffff,-51.836899,-73.543898,0.0
82cf87fffffffff,-48.104103,-69.146022,0.0
82cf8ffffffffff,-46.259372,-72.068419,0.0
82cf97fffffffff,-47.111468,-65.810548,0.0
82cf9ffffffffff,-45.377947,-68.685025,0.0
82cfa7fffffffff,-50.867341,-69.666476,0.0
82cfaffffffffff,-49.0332,-72.760195,0.0
82da87fffffffff,-45.067775,169.948532,0.0
82da8ffffffffff,-45.299233,165.751493,0.0
82da97fffffffff,-42.343703,171.704479,3948.0
82df47fffffffff,-54.932021,-66.19372,0.0
82df6ffffffffff,-53.654662,-70.258576,0.0
