h3Index,lat,lon,parent_data_points
8412cd7ffffffff,49.741418,-112.349594,127282.0
8412cd9ffffffff,50.505507,-112.063456,127282.0
8412cdbffffffff,50.206915,-111.612315,127282.0
8412cddffffffff,50.418259,-112.660849,127282.0
8412ce1ffffffff,50.043988,-114.998462,127282.0
8412ce3ffffffff,49.760382,-114.540127,127282.0
8412ce5ffffffff,49.944454,-115.56962,127282.0
8412ce7ffffffff,49.663809,-115.110251,127282.0
8412ce9ffffffff,50.425811,-114.88436,127282.0
8412cebffffffff,50.141207,-114.42196,127282.0
8412cedffffffff,50.325596,-115.461942,127282.0
8418281ffffffff,52.274404,-6.975835,125061.0
8418285ffffffff,52.342141,-7.625309,125061.0
8418287ffffffff,51.968828,-7.352693,125061.0
8418289ffffffff,52.577112,-6.595848,125061.0
841828bffffffff,52.203354,-6.330507,125061.0
841828dffffffff,52.647232,-7.246822,125061.0
84182a1ffffffff,52.096175,-8.652428,125061.0
84182a3ffffffff,51.723401,-8.372744,125061.0
84182a5ffffffff,52.15473,-9.308002,125061.0
84182a7ffffffff,51.78302,-9.022832,125061.0
84182a9ffffffff,52.406504,-8.2788,125061.0
84182abffffffff,52.034189,-8.000614,125061.0
84182adffffffff,52.467437,-8.936175,125061.0
84182c1ffffffff,53.24874,-6.480271,125061.0
84182c3ffffffff,52.876929,-6.212727,125061.0
84182c5ffffffff,53.320287,-7.138473,125061.0
84182c7ffffffff,52.94944,-6.865144,125061.0
84182c9ffffffff,53.545111,-6.092196,125061.0
84182cdffffffff,53.619068,-6.751855,125061.0
84182d3ffffffff,52.05156,-5.052773,125061.0
84182e1ffffffff,53.084303,-8.182655,125061.0
84182e3ffffffff,52.713982,-7.901938,125061.0
84182e5ffffffff,53.146534,-8.847478,125061.0
84182e7ffffffff,52.777303,-8.561063,125061.0
84182e9ffffffff,53.388412,-7.800941,125061.0
84182ebffffffff,53.018585,-7.521831,125061.0
84182edffffffff,53.453052,-8.467539,125061.0
8419481ffffffff,51.007441,1.63377,611177.0
8419483ffffffff,50.625819,1.824472,611177.0
8419485ffffffff,51.115641,1.051348,611177.0
841948bffffffff,50.896863,2.210863,611177.0
841948dffffffff,51.388224,1.440175,611177.0
8419491ffffffff,50.132601,2.579142,611177.0
8419493ffffffff,49.749375,2.759205,611177.0
8419495ffffffff,50.2434,2.01234,611177.0
8419497ffffffff,49.86023,2.197434,611177.0
8419499ffffffff,50.402143,2.962967,611177.0
841949bffffffff,50.01959,3.140673,611177.0
841949dffffffff,50.515111,2.39638,611177.0
84194a1ffffffff,50.943693,0.077249,611177.0
84194a5ffffffff,51.044672,-0.515489,611177.0
84194a9ffffffff,51.221391,0.463644,611177.0
84194abffffffff,50.840179,0.664859,611177.0
84194adffffffff,51.324624,-0.129289,611177.0
84194b1ffffffff,50.075182,1.058382,611177.0
84194b3ffffffff,49.691489,1.250812,611177.0
84194b7ffffffff,49.795618,0.678713,611177.0
84194b9ffffffff,50.351921,1.440307,611177.0
84194bbffffffff,49.968855,1.630479,611177.0
84194c5ffffffff,52.037127,1.637182,611177.0
84194d1ffffffff,51.049978,3.170931,611177.0
84194d3ffffffff,50.668846,3.348893,611177.0
84194d5ffffffff,51.16504,2.599463,611177.0
84194d7ffffffff,50.783974,2.782583,611177.0
84194d9ffffffff,51.313111,3.561408,611177.0
84194dbffffffff,50.932697,3.736901,611177.0
84194ddffffffff,51.430338,2.990256,611177.0
84194e1ffffffff,51.875848,0.650496,611177.0
84194e3ffffffff,51.496206,0.85244,611177.0
84194e5ffffffff,51.981021,0.051993,611177.0
84194e7ffffffff,51.601687,0.259377,611177.0
84194e9ffffffff,52.147092,1.044055,611177.0
84194ebffffffff,51.768122,1.243625,611177.0
84194edffffffff,52.254523,0.445451,611177.0
841e001ffffffff,48.75835,18.303044,73442.0
841e003ffffffff,48.639458,18.899239,73442.0
841e005ffffffff,48.492637,17.828529,73442.0
841e007ffffffff,48.375703,18.42287,73442.0
841e009ffffffff,49.138888,18.182015,73442.0
841e00bffffffff,49.021412,18.781337,73442.0
841e00dffffffff,48.873855,17.705616,73442.0
841e011ffffffff,48.776278,19.975815,73442.0
841e013ffffffff,48.648654,20.570722,73442.0
841e015ffffffff,48.517195,19.494075,73442.0
841e017ffffffff,48.391578,20.087429,73442.0
841e019ffffffff,49.158891,19.863065,73442.0
841e01bffffffff,49.032611,20.461158,73442.0
841e01dffffffff,48.900536,19.379312,73442.0
841e021ffffffff,47.840352,17.481333,73442.0
841e023ffffffff,47.72392,18.070732,73442.0
841e025ffffffff,47.568856,17.016203,73442.0
841e027ffffffff,47.454313,17.603651,73442.0
841e029ffffffff,48.224322,17.35781,73442.0
841e02bffffffff,48.109318,17.950229,73442.0
841e02dffffffff,47.953455,16.890905,73442.0
841e031ffffffff,47.86929,19.13153,73442.0
841e033ffffffff,47.744297,19.720171,73442.0
841e035ffffffff,47.604171,18.658978,73442.0
841e037ffffffff,47.481121,19.245952,73442.0
841e039ffffffff,48.25541,19.015965,73442.0
841e03bffffffff,48.131774,19.607689,73442.0
841e03dffffffff,47.990969,18.541509,73442.0
841e04bffffffff,49.893557,17.936275,73442.0
841e051ffffffff,49.660894,19.146275,73442.0
841e053ffffffff,49.539395,19.749162,73442.0
841e055ffffffff,49.40125,18.662242,73442.0
841e057ffffffff,49.281776,19.263385,73442.0
841e059ffffffff,50.037869,19.027966,73442.0
841e05bffffffff,49.917772,19.634089,73442.0
841e05dffffffff,49.778953,18.541936,73442.0
841e061ffffffff,48.716378,16.636602,73442.0
841e063ffffffff,48.606199,17.233064,73442.0
841e065ffffffff,48.444251,16.170056,73442.0
841e067ffffffff,48.33597,16.764377,73442.0
841e06bffffffff,48.985962,17.107079,73442.0
841e06dffffffff,48.823165,16.039271,73442.0
841e801ffffffff,42.050791,12.975217,94674.0
841e803ffffffff,41.945957,13.522782,94674.0
841e805ffffffff,41.751298,12.563148,94674.0
841e807ffffffff,41.647918,13.108396,94674.0
841e809ffffffff,42.45193,12.840871,94674.0
841e80bffffffff,42.348562,13.390854,94674.0
841e80dffffffff,42.152697,12.427591,94674.0
841e811ffffffff,42.132978,14.490298,94674.0
841e813ffffffff,42.020774,15.039559,94674.0
841e815ffffffff,41.8382,14.070184,94674.0
841e817ffffffff,41.727524,14.617324,94674.0
841e819ffffffff,42.536717,14.362139,94674.0
841e81dffffffff,42.242243,13.940696,94674.0
841e82bffffffff,41.348184,12.697536,94674.0
841e831ffffffff,41.135635,13.783194,94674.0
841e833ffffffff,41.025056,14.325763,94674.0
841e839ffffffff,41.541636,13.653557,94674.0
841e83bffffffff,41.432458,14.198535,94674.0
841e83dffffffff,41.243346,13.240419,94674.0
841e841ffffffff,42.950207,12.152915,94674.0
841e843ffffffff,42.851302,12.705344,94674.0
841e845ffffffff,42.649803,11.740894,94674.0
841e847ffffffff,42.552344,12.290851,94674.0
841e849ffffffff,43.346252,12.013768,94674.0
841e84bffffffff,43.248871,12.56862,94674.0
841e84dffffffff,43.046133,11.600576,94674.0
841e851ffffffff,43.045096,13.678256,94674.0
841e855ffffffff,42.749416,13.257759,94674.0
841e857ffffffff,42.644553,13.810058,94674.0
841e859ffffffff,43.443836,13.545274,94674.0
841e85dffffffff,43.148485,13.123484,94674.0
841e863ffffffff,41.851775,12.017913,94674.0
841e869ffffffff,42.347719,11.332551,94674.0
841e86bffffffff,42.251673,11.880002,94674.0
841ec01ffffffff,42.201003,23.730228,107128.0
841ec03ffffffff,42.044049,24.273119,107128.0
841ec05ffffffff,41.939372,23.273415,107128.0
841ec07ffffffff,41.784232,23.815581,107128.0
841ec09ffffffff,42.616211,23.644054,107128.0
841ec0bffffffff,42.460185,24.189716,107128.0
841ec0dffffffff,42.3552,23.185311,107128.0
841ec11ffffffff,42.139898,25.274605,107128.0
841ec13ffffffff,41.975711,25.813665,107128.0
841ec15ffffffff,41.884375,24.813899,107128.0
841ec17ffffffff,41.722017,25.352485,107128.0
841ec19ffffffff,42.556247,25.195972,107128.0
841ec1bffffffff,42.392899,25.737807,107128.0
841ec1dffffffff,42.301402,24.733262,107128.0
841ec21ffffffff,41.257387,22.908463,107128.0
841ec23ffffffff,41.103112,23.447131,107128.0
841ec25ffffffff,40.990452,22.458948,107128.0
841ec27ffffffff,40.837943,22.996777,107128.0
841ec29ffffffff,41.675338,22.819312,107128.0
841ec2bffffffff,41.521996,23.360684,107128.0
841ec31ffffffff,41.207197,24.43755,107128.0
841ec33ffffffff,41.04581,24.972877,107128.0
841ec35ffffffff,40.946157,23.983872,107128.0
841ec37ffffffff,40.786558,24.518602,107128.0
841ec39ffffffff,41.626373,24.355726,107128.0
841ec3bffffffff,41.465831,24.893767,107128.0
841ec3dffffffff,41.365937,23.900125,107128.0
841ec41ffffffff,43.182065,23.006556,107128.0
841ec43ffffffff,43.029819,23.557049,107128.0
841ec45ffffffff,42.91985,22.54673,107128.0
841ec47ffffffff,42.769443,23.096362,107128.0
841ec49ffffffff,43.593027,22.915879,107128.0
841ec4bffffffff,43.44179,23.4692,107128.0
841ec4dffffffff,43.331448,22.45412,107128.0
841ec51ffffffff,43.130755,24.569637,107128.0
841ec53ffffffff,42.971027,25.116575,107128.0
841ec55ffffffff,42.874744,24.105508,107128.0
841ec57ffffffff,42.716875,24.651844,107128.0
841ec59ffffffff,43.543008,24.486627,107128.0
841ec5bffffffff,43.384202,25.036402,107128.0
841ec5dffffffff,43.287688,24.020482,107128.0
841ec61ffffffff,42.241357,22.183368,107128.0
841ec63ffffffff,42.091758,22.729314,107128.0
841ec69ffffffff,42.655192,22.089757,107128.0
841ec6bffffffff,42.506607,22.638458,107128.0
841ec6dffffffff,42.388139,21.635666,107128.0
841ed91ffffffff,39.184792,25.80451,41355.0
841ed93ffffffff,39.015407,26.32486,41355.0
841ed9bffffffff,39.442304,26.253886,41355.0
841eda1ffffffff,38.292257,23.509732,41355.0
841eda3ffffffff,38.132129,24.030138,41355.0
841eda5ffffffff,38.021996,23.072792,41355.0
841eda7ffffffff,37.863541,23.592501,41355.0
841eda9ffffffff,38.71978,23.426201,41355.0
841edabffffffff,38.560413,23.949148,41355.0
841edadffffffff,38.449938,22.987502,41355.0
841edb5ffffffff,37.96959,24.548647,41355.0
841edb7ffffffff,37.804677,25.065182,41355.0
841edc1ffffffff,40.260977,23.617601,41355.0
841edc3ffffffff,40.102303,24.149014,41355.0
841edc9ffffffff,40.682759,23.532766,41355.0
841edcbffffffff,40.524932,24.066831,41355.0
841edcdffffffff,40.417048,23.084267,41355.0
841edd3ffffffff,40.035964,25.656674,41355.0
841edd7ffffffff,39.777287,25.205761,41355.0
841ede1ffffffff,39.30212,22.814563,41355.0
841ede3ffffffff,39.146064,23.3419,41355.0
841ede5ffffffff,39.031021,22.37491,41355.0
841ede7ffffffff,38.876661,22.901429,41355.0
841ede9ffffffff,39.726272,22.726893,41355.0
841edebffffffff,39.571066,23.256818,41355.0
841ededffffffff,39.455617,22.285477,41355.0
841f181ffffffff,52.03746,13.075442,652732.0
841f183ffffffff,51.953824,13.698949,652732.0
841f185ffffffff,51.762813,12.605984,652732.0
841f187ffffffff,51.681084,13.22651,652732.0
841f189ffffffff,52.391531,12.922863,652732.0
841f18bffffffff,52.309554,13.549515,652732.0
841f18dffffffff,52.117519,12.451829,652732.0
841f191ffffffff,52.134789,14.802013,652732.0
841f193ffffffff,52.041994,15.42756,652732.0
841f195ffffffff,51.866605,14.322205,652732.0
841f197ffffffff,51.7758,14.945061,652732.0
841f199ffffffff,52.491487,14.657504,652732.0
841f19bffffffff,52.400299,15.286315,652732.0
841f19dffffffff,52.223975,14.175948,652732.0
841f1a1ffffffff,51.128046,12.295297,652732.0
841f1a3ffffffff,51.046514,12.909777,652732.0
841f1a5ffffffff,50.847852,11.836514,652732.0
841f1a7ffffffff,50.768143,12.447963,652732.0
841f1a9ffffffff,51.485666,12.141138,652732.0
841f1abffffffff,51.405808,12.758627,652732.0
841f1adffffffff,51.206072,11.680896,652732.0
841f1b1ffffffff,51.235487,13.993375,652732.0
841f1b3ffffffff,51.145017,14.610347,652732.0
841f1b5ffffffff,50.96147,13.524193,652732.0
841f1b7ffffffff,50.872908,14.138405,652732.0
841f1b9ffffffff,51.595797,13.846896,652732.0
841f1bbffffffff,51.506948,14.466998,652732.0
841f1bdffffffff,51.322416,13.376087,652732.0
841f1c1ffffffff,52.819978,12.1389,652732.0
841f1c3ffffffff,52.743284,12.768752,652732.0
841f1c5ffffffff,52.544703,11.669501,652732.0
841f1c7ffffffff,52.469911,12.296142,652732.0
841f1c9ffffffff,53.167709,11.980085,652732.0
841f1cbffffffff,53.092709,12.613089,652732.0
841f1cdffffffff,52.893066,11.509168,652732.0
841f1d1ffffffff,52.931802,13.878959,652732.0
841f1d3ffffffff,52.84588,14.511516,652732.0
841f1d5ffffffff,52.662975,13.398571,652732.0
841f1d7ffffffff,52.579045,14.028206,652732.0
841f1d9ffffffff,53.282235,13.728186,652732.0
841f1dbffffffff,53.197959,14.364027,652732.0
841f1ddffffffff,53.014076,13.246099,652732.0
841f1e1ffffffff,51.915627,11.3651,652732.0
841f1e3ffffffff,51.840991,11.985466,652732.0
841f1e5ffffffff,51.634823,10.906648,652732.0
841f1e7ffffffff,51.562001,11.523764,652732.0
841f1e9ffffffff,52.266937,11.204882,652732.0
841f1ebffffffff,52.194008,11.828261,652732.0
841f1edffffffff,51.986732,10.745031,652732.0
841f981ffffffff,45.393601,8.065292,323622.0
841f983ffffffff,45.32094,8.626967,323622.0
841f985ffffffff,45.086439,7.665099,323622.0
841f987ffffffff,45.015093,8.22365,323622.0
841f989ffffffff,45.770067,7.905576,323622.0
841f98bffffffff,45.699124,8.469546,323622.0
841f98dffffffff,45.463223,7.504495,323622.0
841f991ffffffff,45.548013,9.599806,323622.0
841f993ffffffff,45.46782,10.165879,323622.0
841f995ffffffff,45.245226,9.189416,323622.0
841f997ffffffff,45.166447,9.752529,323622.0
841f999ffffffff,45.927544,9.445743,323622.0
841f99bffffffff,45.849025,10.01423,323622.0
841f99dffffffff,45.62511,9.034325,323622.0
841f9a1ffffffff,44.398605,7.429053,323622.0
841f9a3ffffffff,44.326815,7.982268,323622.0
841f9a5ffffffff,44.088083,7.03773,323622.0
841f9a7ffffffff,44.017526,7.587828,323622.0
841f9a9ffffffff,44.777698,7.268946,323622.0
841f9abffffffff,44.707628,7.824352,323622.0
841f9adffffffff,44.467436,6.87681,323622.0
841f9b1ffffffff,44.558505,8.937783,323622.0
841f9b3ffffffff,44.479425,9.495602,323622.0
841f9b5ffffffff,44.252053,8.536354,323622.0
841f9b9ffffffff,44.940725,8.783041,323622.0
841f9bbffffffff,44.863322,9.343169,323622.0
841f9bdffffffff,44.634568,8.380665,323622.0
841f9c1ffffffff,46.210609,7.179171,323622.0
841f9c3ffffffff,46.144466,7.744489,323622.0
841f9c5ffffffff,45.902802,6.780494,323622.0
841f9c7ffffffff,45.837954,7.342524,323622.0
841f9c9ffffffff,46.581163,7.014423,323622.0
841f9cbffffffff,46.516774,7.582014,323622.0
841f9cdffffffff,46.273696,6.614917,323622.0
841f9d1ffffffff,46.378716,8.720076,323622.0
841f9d3ffffffff,46.305015,9.290325,323622.0
841f9d5ffffffff,46.075251,8.310763,323622.0
841f9d7ffffffff,46.002948,8.877884,323622.0
841f9d9ffffffff,46.75239,8.560885,323622.0
841f9dbffffffff,46.680403,9.133536,323622.0
841f9ddffffffff,46.449297,8.150602,323622.0
841f9e1ffffffff,45.220127,6.550937,323622.0
841f9e3ffffffff,45.154778,7.107494,323622.0
841f9e5ffffffff,44.90893,6.161264,323622.0
841f9e7ffffffff,44.844793,6.71455,323622.0
841f9e9ffffffff,45.593413,6.385956,323622.0
841f9ebffffffff,45.529821,6.944681,323622.0
841f9edffffffff,45.282502,5.99553,323622.0
841fb01ffffffff,48.320927,2.911185,206769.0
841fb03ffffffff,48.282008,3.478656,206769.0
841fb05ffffffff,48.043273,2.540576,206769.0
841fb07ffffffff,47.96995,3.094549,206769.0
841fb09ffffffff,48.706657,2.736632,206769.0
841fb0bffffffff,48.632606,3.295815,206769.0
841fb0dffffffff,48.429606,2.363808,206769.0
841fb11ffffffff,48.549443,4.440311,206769.0
841fb13ffffffff,48.503286,5.015096,206769.0
841fb15ffffffff,48.240095,4.047944,206769.0
841fb17ffffffff,48.19516,4.618945,206769.0
841fb19ffffffff,48.901489,4.260169,206769.0
841fb1bffffffff,48.857165,4.837135,206769.0
841fb1dffffffff,48.59254,3.867182,206769.0
841fb21ffffffff,47.375484,2.348347,206769.0
841fb23ffffffff,47.302875,2.897194,206769.0
841fb25ffffffff,47.091869,1.983825,206769.0
841fb27ffffffff,46.987602,2.522262,206769.0
841fb29ffffffff,47.762905,2.171945,206769.0
841fb2bffffffff,47.656423,2.714822,206769.0
841fb2dffffffff,47.479838,1.805306,206769.0
841fb31ffffffff,47.574136,3.839848,206769.0
841fb33ffffffff,47.528543,4.40499,206769.0
841fb35ffffffff,47.261355,3.456825,206769.0
841fb37ffffffff,47.216896,4.018229,206769.0
841fb39ffffffff,47.929179,3.659995,206769.0
841fb3bffffffff,47.885424,4.227208,206769.0
841fb3dffffffff,47.616753,3.276425,206769.0
841fb41ffffffff,49.200538,2.002504,206769.0
841fb43ffffffff,49.091814,2.559524,206769.0
841fb45ffffffff,48.921943,1.627302,206769.0
841fb47ffffffff,48.815376,2.184469,206769.0
841fb49ffffffff,49.585046,1.817859,206769.0
841fb4bffffffff,49.476353,2.37981,206769.0
841fb4dffffffff,49.307061,1.440434,206769.0
841fb51ffffffff,49.290686,3.501104,206769.0
841fb53ffffffff,49.25128,4.078502,206769.0
841fb55ffffffff,48.980956,3.111459,206769.0
841fb57ffffffff,48.942743,3.684907,206769.0
841fb59ffffffff,49.636357,3.315758,206769.0
841fb5bffffffff,49.598802,3.895295,206769.0
841fb5dffffffff,49.365479,2.936626,206769.0
841fb61ffffffff,48.254242,1.440556,206769.0
841fb63ffffffff,48.149819,1.993004,206769.0
841fb65ffffffff,47.969579,1.071727,206769.0
841fb67ffffffff,47.867311,1.624234,206769.0
841fb69ffffffff,48.640584,1.25422,206769.0
841fb6bffffffff,48.53618,1.811475,206769.0
841fb6dffffffff,48.356479,0.883269,206769.0
8426601ffffffff,40.567747,-87.746012,544890.0
8426603ffffffff,40.206702,-87.520945,544890.0
8426605ffffffff,40.617029,-88.290687,544890.0
8426607ffffffff,40.257082,-88.06152,544890.0
8426609ffffffff,40.879043,-87.426018,544890.0
842660bffffffff,40.515872,-87.201755,544890.0
842660dffffffff,40.929826,-87.974455,544890.0
8426611ffffffff,39.792791,-86.763152,544890.0
8426613ffffffff,39.432963,-86.548677,544890.0
8426615ffffffff,39.846731,-87.299186,544890.0
8426617ffffffff,39.487875,-87.08067,544890.0
8426619ffffffff,40.098308,-86.441248,544890.0
842661bffffffff,39.736359,-86.227695,544890.0
842661dffffffff,40.153774,-86.980822,544890.0
8426621ffffffff,40.350167,-89.143643,544890.0
8426623ffffffff,39.993502,-88.909824,544890.0
8426625ffffffff,40.392861,-89.685,544890.0
8426627ffffffff,40.037386,-89.447234,544890.0
8426629ffffffff,40.66371,-88.835683,544890.0
842662bffffffff,40.304905,-88.602451,544890.0
842662dffffffff,40.707784,-89.380901,544890.0
8426631ffffffff,39.590317,-88.146111,544890.0
8426633ffffffff,39.234616,-87.92287,544890.0
8426635ffffffff,39.637831,-88.679375,544890.0
8426637ffffffff,39.283195,-88.452232,544890.0
8426639ffffffff,39.898168,-87.835706,544890.0
842663bffffffff,39.540329,-87.613179,544890.0
842663dffffffff,39.947094,-88.372616,544890.0
8426641ffffffff,41.557241,-87.328278,544890.0
8426643ffffffff,41.19092,-87.101461,544890.0
8426645ffffffff,41.608438,-87.884807,544890.0
8426647ffffffff,41.243247,-87.653678,544890.0
8426649ffffffff,41.871757,-86.998176,544890.0
842664bffffffff,41.503326,-86.772265,544890.0
842664dffffffff,41.924549,-87.558586,544890.0
8426651ffffffff,40.769594,-86.330692,544890.0
8426653ffffffff,40.404377,-86.114889,544890.0
8426655ffffffff,40.825629,-86.878064,544890.0
8426657ffffffff,40.461412,-86.658015,544890.0
8426659ffffffff,41.078269,-85.998779,544890.0
842665bffffffff,40.710947,-85.784002,544890.0
842665dffffffff,41.135924,-86.549795,544890.0
8426661ffffffff,41.339856,-88.759354,544890.0
8426663ffffffff,40.977969,-88.523275,544890.0
8426665ffffffff,41.384126,-89.312608,544890.0
8426667ffffffff,41.023465,-89.072379,544890.0
8426669ffffffff,41.656909,-88.441747,544890.0
842666bffffffff,41.292895,-88.206343,544890.0
842666dffffffff,41.702648,-88.998994,544890.0
8426881ffffffff,38.200356,-104.687888,179947.0
8426883ffffffff,37.855991,-104.364588,179947.0
8426885ffffffff,38.159956,-105.235274,179947.0
8426887ffffffff,37.816842,-104.910047,179947.0
8426889ffffffff,38.582069,-104.46419,179947.0
842688bffffffff,38.238168,-104.140572,179947.0
842688dffffffff,38.543002,-105.01347,179947.0
8426891ffffffff,37.545345,-103.500241,179947.0
8426893ffffffff,37.196523,-103.183517,179947.0
8426895ffffffff,37.509958,-104.043567,179947.0
8426897ffffffff,37.162304,-103.72482,179947.0
8426899ffffffff,37.926599,-103.274153,179947.0
842689bffffffff,37.578196,-102.957196,179947.0
842689dffffffff,37.892577,-103.819257,179947.0
84268a1ffffffff,37.730863,-106.000951,179947.0
84268a3ffffffff,37.388571,-105.674261,179947.0
84268a5ffffffff,37.684039,-106.546199,179947.0
84268a7ffffffff,37.343043,-106.217738,179947.0
84268a9ffffffff,38.11697,-105.782629,179947.0
84268abffffffff,37.775132,-105.455534,179947.0
84268adffffffff,38.071402,-106.329853,179947.0
84268b1ffffffff,37.08633,-104.808049,179947.0
84268b3ffffffff,36.739465,-104.487654,179947.0
84268b5ffffffff,37.044577,-105.349782,179947.0
84268b7ffffffff,36.698927,-105.027512,179947.0
84268b9ffffffff,37.472032,-104.587078,179947.0
84268bbffffffff,37.125573,-104.266363,179947.0
84268bdffffffff,37.431569,-105.130675,179947.0
84268c1ffffffff,39.303607,-104.565196,179947.0
84268c3ffffffff,38.961943,-104.238943,179947.0
84268c5ffffffff,39.26461,-105.118349,179947.0
84268c7ffffffff,38.924232,-104.790114,179947.0
84268c9ffffffff,39.681089,-104.338706,179947.0
84268cbffffffff,39.33994,-104.012137,179947.0
84268cdffffffff,39.643466,-104.893785,179947.0
84268d1ffffffff,38.65236,-103.366063,179947.0
84268d3ffffffff,38.306026,-103.046547,179947.0
84268d5ffffffff,38.618521,-103.91502,179947.0
84268d7ffffffff,38.273391,-103.593425,179947.0
84268d9ffffffff,39.029448,-103.137161,179947.0
84268dbffffffff,38.683587,-102.817418,179947.0
84268ddffffffff,38.997014,-103.687924,179947.0
84268e1ffffffff,38.840897,-105.89251,179947.0
84268e3ffffffff,38.501323,-105.562761,179947.0
84268e5ffffffff,38.795279,-106.44353,179947.0
84268e7ffffffff,38.457034,-106.11196,179947.0
84268e9ffffffff,39.22295,-105.671492,179947.0
84268ebffffffff,38.883883,-105.341337,179947.0
84268edffffffff,39.178631,-106.224523,179947.0
8426901ffffffff,40.15371,-110.922698,167130.0
8426903ffffffff,39.832788,-110.572561,167130.0
8426905ffffffff,40.084906,-111.477349,167130.0
8426907ffffffff,39.765539,-111.125947,167130.0
8426909ffffffff,40.540151,-110.717845,167130.0
842690bffffffff,40.219862,-110.366945,167130.0
842690dffffffff,40.472438,-111.274899,167130.0
8426911ffffffff,39.572803,-109.671447,167130.0
8426913ffffffff,39.246113,-109.326864,167130.0
8426915ffffffff,39.509711,-110.224495,167130.0
8426917ffffffff,39.18452,-109.878507,167130.0
8426919ffffffff,39.959356,-109.462794,167130.0
842691bffffffff,39.633255,-109.117539,167130.0
842691dffffffff,39.8974,-110.018143,167130.0
8426921ffffffff,39.623205,-112.229223,167130.0
8426923ffffffff,39.304772,-111.877469,167130.0
8426925ffffffff,39.548163,-112.778918,167130.0
8426927ffffffff,39.231302,-112.426076,167130.0
8426929ffffffff,40.013471,-112.030795,167130.0
842692bffffffff,39.695671,-111.678201,167130.0
842692dffffffff,39.939426,-112.582939,167130.0
8426931ffffffff,39.053528,-110.979016,167130.0
8426933ffffffff,38.729263,-110.632445,167130.0
8426935ffffffff,38.984164,-111.527685,167130.0
8426937ffffffff,38.661422,-111.179883,167130.0
8426939ffffffff,39.443997,-110.77658,167130.0
842693bffffffff,39.120319,-110.429258,167130.0
842693dffffffff,39.375677,-111.327605,167130.0
8426941ffffffff,41.242234,-110.86515,167130.0
8426943ffffffff,40.924822,-110.511374,167130.0
8426945ffffffff,41.174052,-111.425913,167130.0
8426947ffffffff,40.858227,-111.070837,167130.0
8426949ffffffff,41.624424,-110.657823,167130.0
842694bffffffff,41.307687,-110.303271,167130.0
842694dffffffff,41.557378,-111.221038,167130.0
8426951ffffffff,40.667506,-109.60062,167130.0
8426953ffffffff,40.344139,-109.252535,167130.0
8426955ffffffff,40.605179,-110.159718,167130.0
8426957ffffffff,40.283344,-109.810189,167130.0
8426959ffffffff,41.049847,-109.389423,167130.0
842695bffffffff,40.727114,-109.040656,167130.0
842695dffffffff,40.988701,-109.950868,167130.0
8426961ffffffff,40.716964,-112.186222,167130.0
8426963ffffffff,40.40206,-111.830777,167130.0
8426965ffffffff,40.642339,-112.741941,167130.0
8426967ffffffff,40.329039,-112.385379,167130.0
8426969ffffffff,41.10316,-111.985455,167130.0
842696bffffffff,40.788934,-111.629154,167130.0
842696dffffffff,41.029579,-112.543675,167130.0
8426c81ffffffff,33.36367,-96.761442,295879.0
8426c83ffffffff,32.99567,-96.485568,295879.0
8426c85ffffffff,33.353321,-97.273166,295879.0
8426c87ffffffff,32.985936,-96.99489,295879.0
8426c89ffffffff,33.739751,-96.52672,295879.0
