h3Index,lat,lon,parent_data_points,client_server_distance_km
8426609ffffffff,40.879043,-87.426018,544890.0,108.77186530594611
842660bffffffff,40.515872,-87.201755,544890.0,141.688854047735
842660dffffffff,40.929826,-87.974455,544890.0,103.74642045637079
8426611ffffffff,39.792791,-86.763152,544890.0,125.92492804595834
8426613ffffffff,39.432963,-86.548677,544890.0,100.95982028983858
8426615ffffffff,39.846731,-87.299186,544890.0,85.35057670847516
8426617ffffffff,39.487875,-87.08067,544890.0,92.4593826700312
8426619ffffffff,40.098308,-86.441248,544890.0,163.34994752797297
842661bffffffff,39.736359,-86.227695,544890.0,144.23349218752531
842661dffffffff,40.153774,-86.980822,544890.0,126.48597061366762
8426621ffffffff,40.350167,-89.143643,544890.0,46.464805502728325
8426623ffffffff,39.993502,-88.909824,544890.0,84.38948314440829
8426625ffffffff,40.392861,-89.685,544890.0,40.674483982335275
8426627ffffffff,40.037386,-89.447234,544890.0,74.24375474703976
8426629ffffffff,40.66371,-88.835683,544890.0,50.65876310848349
842662bffffffff,40.304905,-88.602451,544890.0,83.19809693046032
842662dffffffff,40.707784,-89.380901,544890.0,4.486545427688568
8426631ffffffff,39.590317,-88.146111,544890.0,12.114348655620889
8426633ffffffff,39.234616,-87.92287,544890.0,35.379360888748046
8426635ffffffff,39.637831,-88.679375,544890.0,46.2429648313807
8426637ffffffff,39.283195,-88.452232,544890.0,32.47504565972878
8426639ffffffff,39.898168,-87.835706,544890.0,54.563260408086954
842663bffffffff,39.540329,-87.613179,544890.0,48.86224273335963
842663dffffffff,39.947094,-88.372616,544890.0,54.09362763756831
8426641ffffffff,41.557241,-87.328278,544890.0,43.08374538964742
8426643ffffffff,41.19092,-87.101461,544890.0,86.84821750809118
8426645ffffffff,41.608438,-87.884807,544890.0,30.32062899065824
8426647ffffffff,41.243247,-87.653678,544890.0,66.13470284840491
8426649ffffffff,41.871757,-86.998176,544890.0,57.14390630229997
842664bffffffff,41.503326,-86.772265,544890.0,84.54769001012298
842664dffffffff,41.924549,-87.558586,544890.0,14.35303514531523
8426651ffffffff,40.769594,-86.330692,544890.0,164.0955111700927
8426653ffffffff,40.404377,-86.114889,544890.0,203.47574505353646
8426655ffffffff,40.825629,-86.878064,544890.0,131.2126191857281
8426657ffffffff,40.461412,-86.658015,544890.0,169.06888397582173
8426659ffffffff,41.078269,-85.998779,544890.0,164.03938337091154
842665bffffffff,40.710947,-85.784002,544890.0,202.40801445374058
842665dffffffff,41.135924,-86.549795,544890.0,122.68665097136932
8426661ffffffff,41.339856,-88.759354,544890.0,74.4350531010417
8426663ffffffff,40.977969,-88.523275,544890.0,82.40458198256461
8426665ffffffff,41.384126,-89.312608,544890.0,76.19845934019261
8426667ffffffff,41.023465,-89.072379,544890.0,46.67679941667717
8426669ffffffff,41.656909,-88.441747,544890.0,31.1280671044942
842666bffffffff,41.292895,-88.206343,544890.0,70.19343471438569
842666dffffffff,41.702648,-88.998994,544890.0,61.90781480701664
8426881ffffffff,38.200356,-104.687888,179947.0,174.40475456392616
8426883ffffffff,37.855991,-104.364588,179947.0,216.5166773242393
8426885ffffffff,38.159956,-105.235274,179947.0,180.82975541291236
8426887ffffffff,37.816842,-104.910047,179947.0,216.3120613544082
8426889ffffffff,38.582069,-104.46419,179947.0,135.91514710774388
842688bffffffff,38.238168,-104.140572,179947.0,180.96026516543927
842688dffffffff,38.543002,-105.01347,179947.0,136.06516842565418
8426891ffffffff,37.545345,-103.500241,179947.0,265.20416264953275
8426893ffffffff,37.196523,-103.183517,179947.0,254.37415089998154
8426895ffffffff,37.509958,-104.043567,179947.0,236.8596653126137
8426897ffffffff,37.162304,-103.72482,179947.0,219.2333358417721
8426899ffffffff,37.926599,-103.274153,179947.0,246.7523272890111
842689bffffffff,37.578196,-102.957196,179947.0,294.4465337805997
842689dffffffff,37.892577,-103.819257,179947.0,227.12180612992813
84268a1ffffffff,37.730863,-106.000951,179947.0,246.02322122626128
84268a3ffffffff,37.388571,-105.674261,179947.0,202.85173106526005
84268a5ffffffff,37.684039,-106.546199,179947.0,260.05321964752045
84268a7ffffffff,37.343043,-106.217738,179947.0,213.2272461677509
84268a9ffffffff,38.11697,-105.782629,179947.0,199.02103330427963
84268abffffffff,37.775132,-105.455534,179947.0,226.57299516765914
84268adffffffff,38.071402,-106.329853,179947.0,226.1867582503083
84268b1ffffffff,37.08633,-104.808049,179947.0,169.23250850195203
84268b3ffffffff,36.739465,-104.487654,179947.0,142.65627575331328
84268b5ffffffff,37.044577,-105.349782,179947.0,160.9239619309101
84268b7ffffffff,36.698927,-105.027512,179947.0,123.29764027620735
84268b9ffffffff,37.472032,-104.587078,179947.0,215.5985166980886
84268bbffffffff,37.125573,-104.266363,179947.0,189.82747182207305
84268bdffffffff,37.431569,-105.130675,179947.0,203.69741419060497
84268c1ffffffff,39.303607,-104.565196,179947.0,57.511590288507755
84268c3ffffffff,38.961943,-104.238943,179947.0,104.45964193182303
84268c5ffffffff,39.26461,-105.118349,179947.0,59.091537682043096
84268c7ffffffff,38.924232,-104.790114,179947.0,93.44650045093083
84268c9ffffffff,39.681089,-104.338706,179947.0,46.80851666257574
84268cbffffffff,39.33994,-104.012137,179947.0,87.66745578946251
84268cdffffffff,39.643466,-104.893785,179947.0,13.269880842532258
84268d1ffffffff,38.65236,-103.366063,179947.0,179.28516490376606
84268d3ffffffff,38.306026,-103.046547,179947.0,226.20620194027973
84268d5ffffffff,38.618521,-103.91502,179947.0,151.73092984011976
84268d7ffffffff,38.273391,-103.593425,179947.0,199.17474076447917
84268d9ffffffff,39.029448,-103.137161,179947.0,170.15834234980701
84268dbffffffff,38.683587,-102.817418,179947.0,214.04472553171502
84268ddffffffff,38.997014,-103.687924,179947.0,132.88656550593302
84268e1ffffffff,38.840897,-105.89251,179947.0,134.6959002419245
84268e3ffffffff,38.501323,-105.562761,179947.0,152.18786839702693
84268e5ffffffff,38.795279,-106.44353,179947.0,172.51681627895258
84268e7ffffffff,38.457034,-106.11196,179947.0,180.0824092878174
84268e9ffffffff,39.22295,-105.671492,179947.0,90.85459433600803
84268ebffffffff,38.883883,-105.341337,179947.0,105.53432052383178
84268edffffffff,39.178631,-106.224523,179947.0,132.70305313534513
8426901ffffffff,40.15371,-110.922698,167130.0,109.95318588509687
8426903ffffffff,39.832788,-110.572561,167130.0,155.90862651903248
8426905ffffffff,40.084906,-111.477349,167130.0,86.06754373150963
8426907ffffffff,39.765539,-111.125947,167130.0,131.64402580962076
8426909ffffffff,40.540151,-110.717845,167130.0,105.6913581792061
842690bffffffff,40.219862,-110.366945,167130.0,146.07254502782754
842690dffffffff,40.472438,-111.274899,167130.0,64.948945906076
8426911ffffffff,39.572803,-109.671447,167130.0,234.09075908683812
8426913ffffffff,39.246113,-109.326864,167130.0,279.6042118442174
8426915ffffffff,39.509711,-110.224495,167130.0,202.2770952234223
8426917ffffffff,39.18452,-109.878507,167130.0,248.91379715004388
8426919ffffffff,39.959356,-109.462794,167130.0,228.0369085747391
842691bffffffff,39.633255,-109.117539,167130.0,270.68739067283406
842691dffffffff,39.8974,-110.018143,167130.0,189.38144456434105
8426921ffffffff,39.623205,-112.229223,167130.0,130.83590667784375
8426923ffffffff,39.304772,-111.877469,167130.0,163.83461640646595
8426925ffffffff,39.548163,-112.778918,167130.0,154.52713381598775
8426927ffffffff,39.231302,-112.426076,167130.0,177.03279488403845
8426929ffffffff,40.013471,-112.030795,167130.0,85.3856642959272
842692bffffffff,39.695671,-111.678201,167130.0,122.20512470629815
842692dffffffff,39.939426,-112.582939,167130.0,108.33591069936756
8426931ffffffff,39.053528,-110.979016,167130.0,208.19136808021096
8426933ffffffff,38.729263,-110.632445,167130.0,253.3723252706455
8426935ffffffff,38.984164,-111.527685,167130.0,202.3693682899825
8426937ffffffff,38.661422,-111.179883,167130.0,243.91944176733324
8426939ffffffff,39.443997,-110.77658,167130.0,177.84320832950763
842693bffffffff,39.120319,-110.429258,167130.0,224.37801310368843
842693dffffffff,39.375677,-111.327605,167130.0,164.12458389601247
8426941ffffffff,41.242234,-110.86515,167130.0,103.28941859468974
8426943ffffffff,40.924822,-110.511374,167130.0,120.5272773317902
8426945ffffffff,41.174052,-111.425913,167130.0,61.17185746799495
8426947ffffffff,40.858227,-111.070837,167130.0,72.94496887538861
8426949ffffffff,41.624424,-110.657823,167130.0,142.17468065489163
842694bffffffff,41.307687,-110.303271,167130.0,148.6966012784252
842694dffffffff,41.557378,-111.221038,167130.0,105.12221807393813
8426951ffffffff,40.667506,-109.60062,167130.0,196.76986480972357
8426953ffffffff,40.344139,-109.252535,167130.0,231.342052020848
8426955ffffffff,40.605179,-110.159718,167130.0,150.57092358721084
8426957ffffffff,40.283344,-109.810189,167130.0,187.47882063049764
8426959ffffffff,41.049847,-109.389423,167130.0,215.7028508770901
842695bffffffff,40.727114,-109.040656,167130.0,243.5284908790292
842695dffffffff,40.988701,-109.950868,167130.0,168.11802495726167
8426961ffffffff,40.716964,-112.186222,167130.0,22.52448350120789
8426963ffffffff,40.40206,-111.830777,167130.0,42.608732362267425
8426965ffffffff,40.642339,-112.741941,167130.0,69.97931711354141
8426967ffffffff,40.329039,-112.385379,167130.0,62.93489430667637
8426969ffffffff,41.10316,-111.985455,167130.0,36.48738585151175
842696bffffffff,40.788934,-111.629154,167130.0,25.45361811712939
842696dffffffff,41.029579,-112.543675,167130.0,58.61278919107806
8426c81ffffffff,33.36367,-96.761442,295879.0,57.747149548349846
8426c83ffffffff,32.99567,-96.485568,295879.0,34.55929266776832
8426c85ffffffff,33.353321,-97.273166,295879.0,54.89387900313187
8426c87ffffffff,32.985936,-96.99489,295879.0,10.473405697299414
8426c89ffffffff,33.739751,-96.52672,295879.0,104.88252557819375
8426c8bffffffff,33.3719,-96.251049,295879.0,80.27738782779865
8426c8dffffffff,33.730907,-97.039545,295879.0,92.41490852649096
8426c91ffffffff,32.634058,-95.706383,295879.0,100.7717250778581
8426c93ffffffff,32.264178,-95.437359,295879.0,137.8246414864509
8426c95ffffffff,32.626962,-96.211909,295879.0,55.11105761953667
8426c97ffffffff,32.257602,-95.940451,295879.0,97.73156037275703
8426c99ffffffff,33.008892,-95.471086,295879.0,123.30625753258424
8426c9bffffffff,32.639116,-95.202324,295879.0,147.35654573599714
8426c9dffffffff,33.003317,-95.977609,295879.0,77.27770457953478
8426ca1ffffffff,32.960145,-98.017321,295879.0,91.43145259860442
8426ca3ffffffff,32.593284,-97.736551,295879.0,73.49579390726205
8426ca5ffffffff,32.944062,-98.530276,295879.0,139.1577892195812
8426ca7ffffffff,32.57788,-98.247203,295879.0,118.42155331733046
8426ca9ffffffff,33.340837,-97.786144,295879.0,85.02678877826376
8426cabffffffff,32.974099,-97.5055,295879.0,44.1926980036093
8426cadffffffff,33.326203,-98.300299,295879.0,126.56685319058263
8426cb1ffffffff,32.238366,-96.950832,295879.0,64.09704540300211
8426cb3ffffffff,31.869481,-96.676782,295879.0,103.09295775365872
8426cb5ffffffff,32.225676,-97.457976,295879.0,84.56348939986887
8426cb7ffffffff,31.857376,-97.181583,295879.0,111.15226004383761
8426cb9ffffffff,32.617811,-96.718828,295879.0,20.042644662752757
8426cbbffffffff,32.249003,-96.444966,295879.0,67.64367422330679
8426cbdffffffff,32.60659,-97.227067,295879.0,36.98695111893626
8426cc1ffffffff,34.481009,-96.568432,295879.0,181.16060967124687
8426cc3ffffffff,34.114138,-96.290721,295879.0,151.86241053955277
8426cc5ffffffff,34.473042,-97.084808,295879.0,174.98498481032937
8426cc7ffffffff,34.106817,-96.804635,295879.0,135.98111965089365
8426cc9ffffffff,34.853445,-96.330934,295879.0,226.88951474990017
8426ccbffffffff,34.486791,-96.053443,295879.0,198.68182251618154
8426ccdffffffff,34.847017,-96.848418,295879.0,217.24396341216803
8426cd1ffffffff,33.751046,-95.50527,295879.0,158.39337118797872
8426cd3ffffffff,33.382064,-95.234557,295879.0,157.0247212455626
8426cd5ffffffff,33.746459,-96.015269,295879.0,126.91957279032064
8426cd7ffffffff,33.378025,-95.742063,295879.0,115.48574251136387
8426cd9ffffffff,34.122341,-95.267227,295879.0,202.9306522811651
8426cdbffffffff,33.753532,-94.996795,295879.0,196.1305661413984
8426cddffffffff,34.119307,-95.778226,295879.0,173.6137595077066
8426ce1ffffffff,34.085651,-97.836411,295879.0,151.1185990383627
8426ce3ffffffff,33.719911,-97.553668,295879.0,102.91627919123707
8426ce5ffffffff,34.071776,-98.354116,295879.0,178.40075218089336
8426ce7ffffffff,33.706747,-98.069012,295879.0,131.1128557282491
8426ce9ffffffff,34.462872,-97.602493,295879.0,181.42220797364
8426cebffffffff,34.097326,-97.319891,295879.0,135.6588688160079
8426cedffffffff,34.450485,-98.121407,295879.0,199.34451074567377
8426e81ffffffff,35.959293,-95.0915,42110.0,105.11153611908398
8426e83ffffffff,35.592817,-94.817385,42110.0,144.07609035098173
8426e85ffffffff,35.959824,-95.610649,42110.0,122.57861298482892
8426e87ffffffff,35.593959,-95.333914,42110.0,149.73563606839565
8426e89ffffffff,36.322706,-94.847797,42110.0,62.8700053456526
8426e8bffffffff,35.956537,-94.574,42110.0,106.9091561872452
8426e8dffffffff,36.324852,-95.36795,42110.0,76.71529297418823
8426e91ffffffff,35.221605,-94.033386,42110.0,199.98996621250296
8426e93ffffffff,34.852947,-93.766533,42110.0,247.18235013438826
8426e95ffffffff,35.225479,-94.545589,42110.0,187.14303821405787
8426e97ffffffff,34.857332,-94.276094,42110.0,232.05404709349335
8426e99ffffffff,35.583987,-93.789439,42110.0,174.4384423094291
8426e9bffffffff,35.215597,-93.522962,42110.0,221.94515479072277
8426e9dffffffff,35.589486,-94.302535,42110.0,153.10589834627206
8426ea1ffffffff,35.58959,-96.371702,42110.0,197.3529451855831
8426ea3ffffffff,35.224084,-96.09214,42110.0,215.10421990228102
8426ea5ffffffff,35.58404,-96.892803,42110.0,232.1426347815033
8426ea7ffffffff,35.219212,-96.610716,42110.0,242.64450295194365
8426ea9ffffffff,35.958111,-96.131371,42110.0,152.97347454034858
8426eabffffffff,35.592889,-95.852045,42110.0,168.73361333953022
8426eadffffffff,35.954134,-96.653585,42110.0,190.29734213809476
8426eb1ffffffff,34.859715,-95.300343,42110.0,228.80432928374952
8426eb3ffffffff,34.49187,-95.027934,42110.0,248.12718579488094
8426eb5ffffffff,34.857671,-95.814884,42110.0,241.22204855645705
8426eb7ffffffff,34.490405,-95.539918,42110.0,220.22160118963797
8426eb9ffffffff,35.227197,-95.059499,42110.0,185.4255159359368
8426ebbffffffff,34.859595,-94.787388,42110.0,225.65216809166964
8426ebdffffffff,35.226739,-95.575041,42110.0,195.23887462655875
8426ec1ffffffff,37.049049,-94.878633,42110.0,17.942556046046835
8426ec3ffffffff,36.684164,-94.602805,42110.0,32.91768710282752
8426ec5ffffffff,37.052181,-95.40246,42110.0,50.620734016184514
8426ec7ffffffff,36.687938,-95.123945,42110.0,31.636489409336786
8426ec9ffffffff,37.40815,-94.632012,42110.0,61.618554071033046
8426ecbffffffff,37.043634,-94.356521,42110.0,48.890983255554495
8426ecdffffffff,37.412924,-95.156843,42110.0,63.64638290015235
8426ed1ffffffff,36.311729,-93.81266,42110.0,114.1515899518613
8426ed3ffffffff,35.944445,-93.544252,42110.0,158.42538760008105
8426ed5ffffffff,36.318324,-94.329342,42110.0,79.67718186230246
8426ed7ffffffff,35.951581,-94.058226,42110.0,126.99318308564526
8426ed9ffffffff,36.669897,-93.565837,42110.0,118.74631540552426
8426edbffffffff,36.302944,-93.297826,42110.0,154.77581032058492
8426eddffffffff,36.678143,-94.08341,42110.0,73.92141651372282
8426ee1ffffffff,36.688655,-96.171147,42110.0,117.86815020609714
8426ee3ffffffff,36.324741,-95.889722,42110.0,110.3942160513249
8426ee5ffffffff,36.685556,-96.697049,42110.0,164.150836395432
8426ee7ffffffff,36.322351,-96.413033,42110.0,151.31658632090523
8426ee9ffffffff,37.05301,-95.927923,42110.0,95.66666427962821
8426eebffffffff,36.689442,-95.646752,42110.0,72.50802615259879
8426eedffffffff,37.051514,-96.454942,42110.0,141.8789237738795
8427001ffffffff,50.910567,-95.714867,40769.0,152.68994577198515
8427003ffffffff,50.540838,-95.362949,40769.0,146.39538309361896
8427005ffffffff,50.909963,-96.392501,40769.0,125.93547048635213
8427007ffffffff,50.542728,-96.035286,40769.0,107.74578002223835
8427009ffffffff,51.278839,-95.388164,40769.0,198.6163453070411
842700bffffffff,50.907236,-95.035642,40769.0,187.92805528142588
842700dffffffff,51.279664,-96.072845,40769.0,172.66799170205786
8427011ffffffff,50.162384,-94.348545,40769.0,202.24200672772776
8427013ffffffff,49.789283,-94.013716,40769.0,224.89903617176478
8427015ffffffff,50.170552,-95.016965,40769.0,155.40015626973323
8427017ffffffff,49.799784,-94.676791,40769.0,177.33539077462012
8427019ffffffff,50.525368,-94.014057,40769.0,234.0224287463775
842701bffffffff,50.150351,-93.678954,40769.0,249.48067817651585
842701dffffffff,50.535059,-94.689145,40769.0,189.2287378197285
8427021ffffffff,50.534952,-97.374844,40769.0,74.14217076190758
8427023ffffffff,50.172106,-97.01343,40769.0,33.37171612408353
8427025ffffffff,50.525348,-98.041713,40769.0,95.59964200773224
8427027ffffffff,50.165067,-97.675408,40769.0,49.0116614383707
8427029ffffffff,50.905454,-97.068363,40769.0,113.67068437401203
842702bffffffff,50.540756,-96.705977,40769.0,79.42733874652842
842702dffffffff,50.897071,-97.742271,40769.0,120.26558040171207
8427031ffffffff,49.809423,-95.999061,40769.0,82.68710728558013
8427033ffffffff,49.442939,-95.654292,40769.0,118.076556059223
8427035ffffffff,49.808611,-96.657912,40769.0,36.02537887474527
8427037ffffffff,49.444539,-96.308173,40769.0,77.66397973945416
8427039ffffffff,50.174878,-95.684037,40769.0,109.33515090399662
842703bffffffff,49.80649,-95.33863,40769.0,129.91074775764426
842703dffffffff,50.175387,-96.349583,40769.0,65.470524117819
8427041ffffffff,52.020272,-95.414326,40769.0,266.67626508959563
8427043ffffffff,51.647473,-95.055014,40769.0,245.06561986392393
8427045ffffffff,52.020013,-96.111811,40769.0,248.27492845592116
8427047ffffffff,51.64979,-95.746843,40769.0,219.5864121500541
8427049ffffffff,52.391038,-95.075121,40769.0,313.9289792001466
842704bffffffff,52.016399,-94.715247,40769.0,291.8634783105
842704dffffffff,52.392324,-95.78003,40769.0,294.6979341866439
8427051ffffffff,51.265136,-94.01441,40769.0,269.19885275662125
8427053ffffffff,50.888667,-93.67317,40769.0,270.34807268796413
8427055ffffffff,51.274004,-94.701955,40769.0,231.6384584254635
8427057ffffffff,50.899944,-94.355014,40769.0,227.81268193403207
8427059ffffffff,51.630563,-93.66717,40769.0,312.3454345859807
842705bffffffff,51.25221,-93.325724,40769.0,309.695583395942
842705dffffffff,51.641072,-94.361724,40769.0,276.5765352838471
8427061ffffffff,51.642288,-97.12533,40769.0,195.47384227154018
8427063ffffffff,51.276509,-96.755807,40769.0,157.23241347169304
8427065ffffffff,51.632532,-97.811605,40769.0,199.93341429224157
8427067ffffffff,51.269405,-97.436864,40769.0,155.36498462832375
8427069ffffffff,52.015652,-96.807502,40769.0,238.16983031379914
842706bffffffff,51.648052,-96.437013,40769.0,202.35309990077565
842706dffffffff,52.007221,-97.5012,40769.0,237.35126482450653
8427501ffffffff,45.709686,-91.285242,76496.0,175.7710737111531
8427503ffffffff,45.338525,-91.005983,76496.0,182.1991081343288
8427505ffffffff,45.738958,-91.892111,76496.0,137.8060627696072
8427507ffffffff,45.369533,-91.608112,76496.0,137.723264443995
8427509ffffffff,46.050373,-90.957011,76496.0,216.85632956473225
842750bffffffff,45.677152,-90.678098,76496.0,217.45997373056173
842750dffffffff,46.081169,-91.569009,76496.0,181.54369872499865
8427511ffffffff,44.931882,-90.133558,76496.0,246.66963991396537
8427513ffffffff,44.559949,-89.867745,76496.0,272.1476815772887
8427515ffffffff,44.967743,-90.731138,76496.0,199.5613826230943
8427517ffffffff,44.597398,-90.460616,76496.0,225.26018042353078
8427519ffffffff,45.266864,-89.801232,76496.0,274.07791879815636
842751bffffffff,44.892856,-89.535962,76496.0,293.86866679210254
842751dffffffff,45.304302,-90.403645,76496.0,227.8327066670288
8427521ffffffff,45.421929,-92.811216,76496.0,62.27788854645658
8427523ffffffff,45.05635,-92.522489,76496.0,59.49364407781334
8427525ffffffff,45.443332,-93.411926,76496.0,54.53665185320325
8427527ffffffff,45.079579,-93.118711,76496.0,17.43305419390343
8427529ffffffff,45.764972,-92.49857,76496.0,107.48769163779183
842752bffffffff,45.397332,-92.209901,76496.0,95.92730696181678
842752dffffffff,45.787738,-93.104484,76496.0,92.53452836383323
8427531ffffffff,44.66295,-91.645976,76496.0,132.22405872013445
8427533ffffffff,44.296326,-91.370541,76496.0,167.45837569842325
8427535ffffffff,44.69106,-92.238212,76496.0,86.66313908075895
8427537ffffffff,44.326118,-91.958297,76496.0,125.51889263904165
8427539ffffffff,45.000438,-91.328573,76496.0,152.57461624187792
842753bffffffff,44.631731,-91.053402,76496.0,178.57055655294835
842753dffffffff,45.029972,-91.925733,76496.0,105.78559940296559
8427541ffffffff,46.767108,-90.90641,76496.0,271.36461744131526
8427543ffffffff,46.391533,-90.623308,76496.0,259.6399539543217
8427545ffffffff,46.79769,-91.528603,76496.0,244.36566180679637
8427547ffffffff,46.423906,-91.24048,76496.0,226.17945762418805
8427549ffffffff,47.110712,-90.566679,76496.0,316.94326759815027
842754bffffffff,46.733105,-90.284017,76496.0,303.48777107113705
842754dffffffff,47.142924,-91.194216,76496.0,290.37785545883344
8427551ffffffff,45.97883,-89.732544,76496.0,297.8590272348655
8427553ffffffff,45.602284,-89.463533,76496.0,305.9615459523518
8427555ffffffff,46.016261,-90.34481,76496.0,256.1407466529357
8427557ffffffff,45.641352,-90.070817,76496.0,261.1301915190719
8427559ffffffff,46.316675,-89.388717,76496.0,336.9735677372344
842755bffffffff,45.93808,-89.120354,76496.0,341.14227327211535
842755dffffffff,46.35579,-90.006006,76496.0,296.993824860136
8427561ffffffff,46.478558,-92.473862,76496.0,179.38471609314675
8427563ffffffff,46.108653,-92.180663,76496.0,152.91478770224026
8427565ffffffff,46.500851,-93.089787,76496.0,171.50294169476948
8427567ffffffff,46.132833,-92.791834,76496.0,135.20260576113728
8427569ffffffff,46.824854,-92.150451,76496.0,224.30415575236563
842756bffffffff,46.452912,-91.857379,76496.0,198.54300981839435
842756dffffffff,46.84861,-92.771807,76496.0,213.09744330013046
8428301ffffffff,38.193209,-122.196197,313761.0,52.78349090282115
8428303ffffffff,38.477607,-122.559237,313761.0,81.04023748345911
8428305ffffffff,38.309001,-121.682402,313761.0,89.85718122278394
8428307ffffffff,38.595039,-122.045604,313761.0,99.18666531570709
8428309ffffffff,37.790261,-122.345479,313761.0,8.384356998893402
842830bffffffff,38.075459,-122.707168,313761.0,43.0387893579508
842830dffffffff,37.90638,-121.834329,313761.0,46.29559480440898
8428311ffffffff,38.638532,-123.433903,313761.0,131.6152332928079
8428313ffffffff,38.916363,-123.798902,313761.0,175.775302805077
8428315ffffffff,38.759551,-122.923425,313761.0,119.61776953603376
8428317ffffffff,39.039018,-123.288737,313761.0,161.09568256336877
842831dffffffff,38.358224,-123.069984,313761.0,87.30379905882229
8428321ffffffff,38.82387,-121.009918,313761.0,170.23111804759898
8428323ffffffff,39.110755,-121.374539,313761.0,176.5037176384306
8428325ffffffff,38.935185,-120.48799,313761.0,207.15983675313836
8428327ffffffff,39.223726,-120.852628,313761.0,213.29021375085313
8428329ffffffff,38.422793,-121.165842,313761.0,125.78558328264491
842832bffffffff,38.710474,-121.529144,313761.0,132.14714128364415
842832dffffffff,38.534541,-120.646581,313761.0,165.59168528029647
8428331ffffffff,39.278468,-122.25944,313761.0,169.95587233291133
8428333ffffffff,39.558734,-122.626388,313761.0,201.18924646660338
8428335ffffffff,39.395171,-121.740422,313761.0,191.8931508534517
8428337ffffffff,39.677096,-122.107543,313761.0,215.4572966670291
8428339ffffffff,38.878624,-122.409999,313761.0,124.85609466676668
842833bffffffff,39.159735,-122.775565,313761.0,158.96840781921517
842833dffffffff,38.995707,-121.893684,313761.0,145.58369275527878
8428341ffffffff,37.097866,-122.134251,313761.0,33.97047482905917
8428343ffffffff,37.386239,-122.493464,313761.0,41.476546326956594
8428345ffffffff,37.212661,-121.625576,313761.0,22.009866840566104
8428347ffffffff,37.502654,-121.98494,313761.0,4.478175545315785
842834dffffffff,36.807131,-121.77619,313761.0,55.30631079383126
8428361ffffffff,37.729669,-120.959671,313761.0,91.69740567958834
8428363ffffffff,38.020536,-121.320417,313761.0,83.63051740262402
8428365ffffffff,37.840186,-120.443047,313761.0,137.5626051561613
8428367ffffffff,38.132688,-120.803803,313761.0,127.48028343596906
8428369ffffffff,37.325528,-121.114201,313761.0,64.95109956332313
842836bffffffff,37.617144,-121.473656,313761.0,48.22805195691925
842836dffffffff,37.436426,-120.600187,313761.0,111.29084929845214
8428d01ffffffff,48.134609,-121.51448,332296.0,83.1193830465494
8428d03ffffffff,48.380329,-121.918092,332296.0,89.67140865038921
8428d05ffffffff,48.249565,-120.939464,332296.0,124.60960693821876
8428d07ffffffff,48.497124,-121.343172,332296.0,121.6793992706825
8428d09ffffffff,47.770214,-121.684136,332296.0,50.70587258646603
8428d0bffffffff,48.016961,-122.086108,332296.0,47.47745730136688
8428d0dffffffff,47.886033,-121.112387,332296.0,95.27592749077554
8428d11ffffffff,48.501888,-122.894393,332296.0,84.5342081314134
8428d13ffffffff,48.740055,-123.300642,332296.0,58.56226571948946
8428d15ffffffff,48.623188,-122.323192,332296.0,89.87303490948989
8428d17ffffffff,48.863176,-122.729748,332296.0,50.77377700667038
8428d19ffffffff,48.13875,-123.057429,332296.0,79.38217673155879
8428d1bffffffff,48.377971,-123.461956,332296.0,100.52168080280711
8428d1dffffffff,48.260855,-122.489538,332296.0,72.19315569865589
8428d21ffffffff,48.722485,-120.183258,332296.0,200.50861960208263
8428d23ffffffff,48.970889,-120.588568,332296.0,185.41016995736607
8428d25ffffffff,48.830959,-119.598444,332296.0,242.61752738809687
8428d27ffffffff,49.081232,-120.003644,332296.0,225.89323924289437
8428d29ffffffff,48.361783,-120.361149,332296.0,167.70576699728414
8428d2bffffffff,48.611191,-120.764865,332296.0,159.75633133981748
8428d2dffffffff,48.471218,-119.779624,332296.0,211.46002138840367
8428d31ffffffff,49.101409,-121.577104,332296.0,111.92769764953968
8428d33ffffffff,49.342202,-121.985564,332296.0,81.46114846320226
8428d35ffffffff,49.216421,-120.995522,332296.0,152.84314835142095
8428d37ffffffff,49.459073,-121.40409,332296.0,125.01208954103004
8428d39ffffffff,48.74182,-121.748431,332296.0,113.64657842449209
8428d3bffffffff,48.983644,-122.155208,332296.0,74.86781137716399
8428d3dffffffff,48.857736,-121.170194,332296.0,147.2319750888326
8428d41ffffffff,47.153355,-121.453287,332296.0,83.70042680556476
8428d43ffffffff,47.403966,-121.852164,332296.0,42.904957704446076
8428d45ffffffff,47.268193,-120.884693,332296.0,115.15787440040118
8428d47ffffffff,47.520622,-121.283655,332296.0,78.87218564191048
8428d49ffffffff,46.784261,-121.621305,332296.0,107.14398374917208
8428d4bffffffff,47.035889,-122.018582,332296.0,69.0336795524618
8428d4dffffffff,46.899919,-121.055901,332296.0,124.87384840357838
8428d51ffffffff,47.53066,-122.817399,332296.0,38.324487441692554
8428d53ffffffff,47.773786,-123.218876,332296.0,69.060891474929
8428d55ffffffff,47.65174,-122.252501,332296.0,6.374106955135707
8428d57ffffffff,47.896671,-122.654266,332296.0,39.331154596520626
8428d59ffffffff,47.162847,-122.978956,332296.0,70.88149964453773
8428d5bffffffff,47.407021,-123.378754,332296.0,82.68409249714233
8428d5dffffffff,47.284691,-122.41729,332296.0,38.05341439665383
