h3Index,lat,lon,parent_data_points
836b6bfffffffff,14.471117,33.689982,4563.0
836b6cfffffffff,16.47796,32.779072,4563.0
836b6dfffffffff,16.378696,33.944506,4563.0
836b6efffffffff,15.561839,32.07821,4563.0
836d28fffffffff,15.225536,-91.334368,8240.0
836d29fffffffff,14.551612,-90.489785,8240.0
836d2afffffffff,14.803321,-92.392568,8240.0
836d2bfffffffff,14.133461,-91.536844,8240.0
836d2cfffffffff,16.322879,-91.128754,8240.0
836d2dfffffffff,15.639771,-90.27966,8240.0
836d2efffffffff,15.904537,-92.194882,8240.0
836d60fffffffff,12.96614,-87.043478,432.0
836d64fffffffff,14.020431,-86.81494,432.0
836d65fffffffff,13.373518,-86.017481,432.0
836d66fffffffff,13.624673,-87.828765,432.0
836d68fffffffff,10.754494,-85.39236,1854.0
836d69fffffffff,10.138274,-84.490459,1854.0
836d6bfffffffff,9.719554,-85.527301,1854.0
836d6dfffffffff,11.167616,-84.359081,1854.0
836d74fffffffff,13.883348,-89.661051,405.0
836d75fffffffff,13.221285,-88.848062,405.0
837580fffffffff,5.819574,-9.797897,141.0
837581fffffffff,5.291456,-9.109484,141.0
837584fffffffff,6.695284,-9.546093,141.0
837585fffffffff,6.155431,-8.853915,141.0
837586fffffffff,6.355921,-10.499483,141.0
837a68fffffffff,-1.435098,35.393499,235405.0
837a69fffffffff,-1.379699,34.248529,235405.0
837a6afffffffff,-0.493659,35.987823,235405.0
837a6bfffffffff,-0.436923,34.849674,235405.0
837a6cfffffffff,-2.438379,35.940656,235405.0
837a6efffffffff,-1.489705,36.533925,235405.0
838010fffffffff,-3.992724,-38.937121,10848.0
838011fffffffff,-3.38601,-39.951021,10848.0
838014fffffffff,-5.172539,-38.954844,10848.0
838015fffffffff,-4.566612,-39.970416,10848.0
838016fffffffff,-4.597166,-37.923444,10848.0
838130fffffffff,-15.074061,-40.147883,8253.0
838131fffffffff,-14.489196,-41.178184,8253.0
838132fffffffff,-14.510783,-39.098769,8253.0
838133fffffffff,-13.928498,-40.127902,8253.0
838134fffffffff,-16.211188,-40.167932,8253.0
838135fffffffff,-15.631122,-41.199942,8253.0
838136fffffffff,-15.651409,-39.117031,8253.0
838288fffffffff,2.559951,11.596445,955.0
838289fffffffff,2.598817,10.572183,955.0
83828afffffffff,3.442474,12.222112,955.0
83828bfffffffff,3.476643,11.194509,955.0
83828dfffffffff,1.675224,10.970296,955.0
83828efffffffff,2.519791,12.632818,955.0
8382d8fffffffff,4.475785,6.848383,101419.0
8382d9fffffffff,4.487816,5.846149,101419.0
8382dafffffffff,5.300547,7.269416,101419.0
8382dbfffffffff,5.309267,6.255322,101419.0
8382defffffffff,4.454258,7.816043,101419.0
838388fffffffff,-4.197904,14.554866,434.0
838389fffffffff,-4.119188,13.467678,434.0
83838cfffffffff,-5.206022,14.998816,434.0
83838dfffffffff,-5.122411,13.902544,434.0
83838efffffffff,-4.275891,15.653335,434.0
838ae0fffffffff,-2.714407,-63.46869,488.0
838ae1fffffffff,-2.075984,-64.339413,488.0
838ae2fffffffff,-2.196778,-62.551342,488.0
838ae3fffffffff,-1.616735,-63.417258,488.0
838ae4fffffffff,-3.80276,-63.522094,488.0
838ae5fffffffff,-3.166806,-64.396365,488.0
838ae6fffffffff,-3.301586,-62.601997,488.0
838b40fffffffff,-11.199876,-69.628688,2493.0
838b41fffffffff,-10.557054,-70.569326,2493.0
838b42fffffffff,-10.695516,-68.614739,2493.0
838b43fffffffff,-10.056407,-69.547766,2493.0
838b44fffffffff,-12.343323,-69.710252,2493.0
838b45fffffffff,-11.705018,-70.654769,2493.0
838b46fffffffff,-11.8344,-68.691797,2493.0
838e60fffffffff,-11.895001,-75.733786,67022.0
838e61fffffffff,-12.560805,-74.766925,67022.0
838e62fffffffff,-12.389217,-76.812536,67022.0
838e63fffffffff,-13.058927,-75.841451,67022.0
838e64fffffffff,-10.730065,-75.626951,67022.0
838e65fffffffff,-11.398991,-74.66387,67022.0
838e66fffffffff,-11.222281,-76.701126,67022.0
83942cfffffffff,-8.528211,125.61361,239.0
83942dfffffffff,-8.383927,126.710903,239.0
83942efffffffff,-9.534418,125.240509,239.0
839620fffffffff,-16.326193,29.468768,1896.0
839621fffffffff,-16.264296,28.241129,1896.0
839622fffffffff,-15.334537,30.133074,1896.0
839623fffffffff,-15.276226,28.910387,1896.0
839624fffffffff,-17.372456,30.031972,1896.0
839625fffffffff,-17.314074,28.798843,1896.0
839626fffffffff,-16.380967,30.69662,1896.0
839718fffffffff,-17.466357,32.496165,7563.0
839719fffffffff,-17.423231,31.264792,7563.0
83971afffffffff,-16.46895,33.148456,7563.0
83971bfffffffff,-16.428563,31.923557,7563.0
83971cfffffffff,-18.498575,33.073127,7563.0
83971dfffffffff,-18.460359,31.837534,7563.0
83971efffffffff,-17.501823,33.724958,7563.0
839788fffffffff,-12.431009,34.496164,1318.0
839789fffffffff,-12.391606,33.295292,1318.0
83978afffffffff,-11.431838,35.123359,1318.0
83978bfffffffff,-11.39336,33.929571,1318.0
83978cfffffffff,-13.466162,35.066573,1318.0
83978dfffffffff,-13.43125,33.862525,1318.0
83978efffffffff,-12.465001,35.692828,1318.0
839b40fffffffff,-18.385478,179.803041,5951.0
839b41fffffffff,-17.904938,178.895193,5951.0
839b43fffffffff,-17.327039,179.823598,5951.0
839b44fffffffff,-19.451904,179.782071,5951.0
83a220fffffffff,-17.310335,48.998666,167.0
83a222fffffffff,-18.300413,48.475299,167.0
83a223fffffffff,-18.238396,49.578094,167.0
83a224fffffffff,-16.372523,48.420093,167.0
83a225fffffffff,-16.32302,49.51429,167.0
83a226fffffffff,-17.363447,47.892878,167.0
83a230fffffffff,-19.351597,46.815031,241568.0
83a231fffffffff,-19.292419,47.944104,241568.0
83a232fffffffff,-20.347099,46.264246,241568.0
83a233fffffffff,-20.285504,47.404995,241568.0
83a234fffffffff,-18.407138,46.226419,241568.0
83a235fffffffff,-18.356757,47.357883,241568.0
83a236fffffffff,-19.404378,45.672089,241568.0
83a810fffffffff,-23.709493,-46.633485,700165.0
83a811fffffffff,-23.131402,-47.664108,700165.0
83a812fffffffff,-23.227568,-45.568734,700165.0
83a813fffffffff,-22.652991,-46.60252,700165.0
83a815fffffffff,-24.180014,-47.696777,700165.0
83a8d0fffffffff,-16.06097,-46.418832,3218.0
83a8d1fffffffff,-15.452903,-47.438356,3218.0
83a8d2fffffffff,-15.531601,-45.366088,3218.0
83a8d3fffffffff,-14.926063,-46.388564,3218.0
83a8d4fffffffff,-17.186697,-46.449199,3218.0
83a8d5fffffffff,-16.581793,-47.470295,3218.0
83a8d6fffffffff,-16.66321,-45.394754,3218.0
83a948fffffffff,-24.679969,-58.903913,3496.0
83a949fffffffff,-24.052443,-59.843179,3496.0
83a94afffffffff,-24.305208,-57.906336,3496.0
83a94bfffffffff,-23.679536,-58.855608,3496.0
83a94cfffffffff,-25.667382,-58.952356,3496.0
83a94dfffffffff,-25.042739,-59.892661,3496.0
83a94efffffffff,-25.302659,-57.953547,3496.0
83b2c0fffffffff,-33.92714,-71.488524,67460.0
83b2c1fffffffff,-34.392295,-70.463485,67460.0
83b2c3fffffffff,-34.89119,-71.585447,67460.0
83b2c4fffffffff,-32.949141,-71.392421,67460.0
83b2c5fffffffff,-33.423875,-70.371904,67460.0
83bb50fffffffff,-36.841143,174.792055,117717.0
83bb51fffffffff,-36.19998,173.678391,117717.0
83bb53fffffffff,-35.713702,174.890479,117717.0
83bb54fffffffff,-37.96894,174.690646,117717.0
83bb56fffffffff,-37.465688,175.913336,117717.0
83bc89fffffffff,-26.442499,32.758285,71545.0
83bc8bfffffffff,-25.48215,33.435048,71545.0
83bcc0fffffffff,-27.251987,28.211349,5149.0
83bcc1fffffffff,-27.181189,26.924867,5149.0
83bcc2fffffffff,-26.317305,28.913485,5149.0
83bcc3fffffffff,-26.252668,27.631748,5149.0
83bcc4fffffffff,-28.240543,28.796462,5149.0
83bcc5fffffffff,-28.175329,27.503362,5149.0
83bcc6fffffffff,-27.311012,29.499333,5149.0
83bcc8fffffffff,-26.089551,25.07574,2715.0
83bcc9fffffffff,-25.991396,23.803985,2715.0
83bccafffffffff,-25.162649,25.785022,2715.0
83bccbfffffffff,-25.071245,24.516201,2715.0
83bcccfffffffff,-27.09874,25.641178,2715.0
83bccdfffffffff,-27.004805,24.361557,2715.0
83bccefffffffff,-26.176703,26.352077,2715.0
83bcd0fffffffff,-25.419819,30.886371,131.0
83bcd1fffffffff,-25.372027,29.609636,131.0
83bcd2fffffffff,-24.459722,31.570304,131.0
83bcd3fffffffff,-24.41694,30.299673,131.0
83bcd4fffffffff,-26.41225,31.478037,131.0
83bcd5fffffffff,-26.370516,30.19601,131.0
83bcd6fffffffff,-25.456522,32.161928,131.0
83be08fffffffff,-34.040605,150.428577,231304.0
83be09fffffffff,-34.271121,149.033841,231304.0
83be0afffffffff,-32.919701,150.870489,231304.0
83be0bfffffffff,-33.156572,149.49426,231304.0
83be0dfffffffff,-35.159412,149.975031,231304.0
83be0efffffffff,-33.793889,151.818432,231304.0
83be60fffffffff,-38.871442,145.595505,118015.0
83be62fffffffff,-37.78347,146.125387,118015.0
83be63fffffffff,-37.953864,144.67179,118015.0
83be66fffffffff,-38.691741,147.068479,118015.0
83be70fffffffff,-36.491042,148.076729,285.0
83be71fffffffff,-36.689078,146.641791,285.0
83be72fffffffff,-35.382962,148.561465,285.0
83be73fffffffff,-35.58929,147.145143,285.0
83be74fffffffff,-37.386509,149.031392,285.0
83be75fffffffff,-37.594313,147.579211,285.0
83be76fffffffff,-36.275064,149.509443,285.0
83be88fffffffff,-26.208828,153.298557,36183.0
83be89fffffffff,-26.471122,152.02665,36183.0
83be8bfffffffff,-25.366719,152.413581,36183.0
83be8dfffffffff,-27.320453,152.918727,36183.0
83bef0fffffffff,-28.692357,151.22399,83.0
83bef1fffffffff,-28.935774,149.913436,83.0
83bef2fffffffff,-27.579992,151.630224,83.0
83bef3fffffffff,-27.827483,150.336294,83.0
83bef4fffffffff,-29.554948,152.130258,83.0
83bef5fffffffff,-29.807223,150.807621,83.0
83bef6fffffffff,-28.436155,152.529402,83.0
83bf48fffffffff,-41.769598,146.98555,3817.0
83bf49fffffffff,-41.938898,145.452425,3817.0
83bf4afffffffff,-40.685246,147.517998,3817.0
83bf4bfffffffff,-40.865018,146.005558,3817.0
83bf4cfffffffff,-42.664507,147.992172,3817.0
83bf4dfffffffff,-42.844717,146.438281,3817.0
83bf4efffffffff,-41.579034,148.517696,3817.0
83c2e0fffffffff,-35.345887,-58.482054,465038.0
83c2e1fffffffff,-35.013793,-59.40683,465038.0
83c2e2fffffffff,-35.075589,-57.460625,465038.0
83c2e3fffffffff,-34.505812,-58.433303,465038.0
83c2e4fffffffff,-36.233259,-58.518983,465038.0
83c2e5fffffffff,-35.911355,-59.447911,465038.0
83c2e6fffffffff,-35.910002,-57.508215,465038.0
83c2f1fffffffff,-34.792504,-56.43076,161.0
83c2f2fffffffff,-35.048953,-54.391377,161.0
83c2f3fffffffff,-34.496441,-55.393025,161.0
83c990fffffffff,-32.987265,116.987775,3088.0
83c991fffffffff,-33.605759,116.128924,3088.0
83c992fffffffff,-32.10237,116.652075,3088.0
83c993fffffffff,-32.707291,115.803674,3088.0
83c994fffffffff,-33.256079,118.179648,3088.0
83c995fffffffff,-33.884863,117.335606,3088.0
83c996fffffffff,-32.372292,117.822121,3088.0
83da90fffffffff,-42.343703,171.704479,3948.0
83da91fffffffff,-42.824326,170.326834,3948.0
83da92fffffffff,-41.215519,171.860759,3948.0
83da94fffffffff,-42.972999,172.913712,3948.0
83da95fffffffff,-43.46768,171.543071,3948.0
83da96fffffffff,-41.850406,173.05137,3948.0
